TransactionID,TransactionDate,CustomerID,TransactionType,Category,Amount,BalanceAfterTxn,PaymentMode,Merchant,IsFraudulent
TXN503463,2025-11-10 19:13:35,CUST2541,Debit,Utilities,1445.89,243509.32,UPI,Mutual Fund SIP,No
TXN501447,2025-11-10 21:44:26,CUST2148,Debit,Healthcare,452.46,133319.24,Debit Card,Electricity Board,No
TXN504370,2025-11-10 21:54:24,CUST2003,Debit,Shopping,2442.43,462849.77,Cash,Zomato,No
TXN500265,2025-11-11 01:44:44,CUST2541,Credit,Freelance Income,59779.58,365924.86,Cheque,Electricity Board,No
TXN503211,2025-11-11 03:19:01,CUST2120,Debit,EMI - Loan,516.5,439043.35,Cash,Electricity Board,No
TXN506369,2025-11-11 06:23:54,CUST2032,Debit,Dining,1132.28,,Cheque,Apollo Pharmacy,No
TXN507651,2025-11-11 07:45:47,CUST2192,Debit,Shopping,1704.04,12491.54,Credit Card,Mutual Fund SIP,No
TXN504240,2025-11-11 10:33:23,CUST2158,Debit,Rent,1646.53,22770.38,Debit Card,HDFC Bank,No
TXN504198,2025-11-11 13:19:54,CUST2043,Debit,Dining,1253.54,221793.56,UPI,,No
TXN501121,2025-11-11 18:22:39,CUST2154,Debit,EMI - Loan,4435.2,491378.9,Cash,LIC,No
TXN506230,2025-11-11 21:43:38,CUST2463,Debit,Healthcare,921.43,167280.49,Debit Card,Swiggy,No
TXN506175,2025-11-11 22:38:53,CUST2343,Credit,Salary,55542.85,372505.05,Cheque,Uber,No
TXN505635,2025-11-12 01:33:36,CUST2500,Credit,Refund,28547.88,57067.52,Debit Card,Local Store,No
TXN504445,2025-11-12 01:51:25,CUST2538,Credit,Salary,36147.18,358309.7,Cheque,HDFC Bank,No
TXN502895,2025-11-12 02:25:31,CUST2189,Debit,Shopping,161.89,,Net Banking,Apollo Pharmacy,No
TXN502230,2025-11-12 12:16:14,CUST2409,Credit,Refund,45641.98,363633.88,Credit Card,Electricity Board,No
TXN507758,2025-11-12 12:54:42,CUST2344,Debit,Groceries,1797.57,460825.18,Debit Card,Netflix,No
TXN503862,2025-11-12 14:38:48,CUST2578,Debit,Healthcare,1035.8,96066.23,UPI,Employer Payroll,No
TXN500947,2025-11-12 17:56:58,CUST2066,Credit,Investment Return,57258.76,91434.54,Debit Card,Employer Payroll,No
TXN502885,2025-11-12 18:10:43,CUST2587,Debit,Utilities,680.31,312952.01,Cash,Electricity Board,No
TXN500509,2025-11-12 22:59:09,CUST2398,Debit,Travel,208.56,387012.89,Net Banking,HDFC Bank,No
TXN503015,2025-11-12 23:24:01,CUST2019,Credit,Refund,37531.03,431694.25,Net Banking,Electricity Board,No
TXN507601,2025-11-13 00:30:10,CUST2093,Debit,Utilities,3817.28,262327.05,Debit Card,Local Store,No
TXN502880,2025-11-13 00:51:41,CUST2123,Debit,Utilities,1062.39,250596.85,UPI,Netflix,No
TXN504746,2025-11-13 02:29:07,CUST2470,Debit,Insurance Premium,4155.35,278809.58,Credit Card,IRCTC,No
TXN503779,2025-11-13 03:29:56,CUST2216,Debit,Entertainment,239.88,310448.07,UPI,Amazon,No
TXN502893,2025-11-13 03:39:20,CUST2072,Debit,Entertainment,949.86,243118.23,Debit Card,Local Store,No
TXN502195,2025-11-13 06:00:54,CUST2090,Debit,EMI - Loan,144.86,309556.15,UPI,Employer Payroll,No
TXN506010,2025-11-13 06:47:45,CUST2075,Credit,Investment Return,63235.66,344233.88,Net Banking,HDFC Bank,No
TXN503199,2025-11-13 09:55:58,CUST2491,Debit,Rent,4664.32,200056.45,Credit Card,Apollo Pharmacy,No
TXN500159,2025-11-13 13:39:48,CUST2416,Debit,Shopping,3942.05,220172.76,Net Banking,Electricity Board,No
TXN501044,2025-11-13 13:53:38,CUST2019,Debit,Healthcare,9451.06,246520.85,Cash,LIC,No
TXN501173,2025-11-13 14:23:13,CUST2441,Debit,Healthcare,238.21,411237.34,Debit Card,Zomato,No
TXN502164,2025-11-13 15:00:44,CUST2381,Debit,Healthcare,438.22,399919.86,Cheque,IRCTC,No
TXN502905,2025-11-13 15:12:46,CUST2047,Credit,Freelance Income,32454.61,299699.83,Net Banking,LIC,No
TXN500977,2025-11-13 15:50:24,CUST2178,Debit,Travel,3405.31,465095.4,Debit Card,IRCTC,No
TXN503123,2025-11-13 16:10:23,CUST2062,Credit,Salary,84113.98,442588.19,,BigBasket,No
TXN503835,2025-11-13 16:19:11,CUST2476,Debit,Insurance Premium,819.12,239832.41,UPI,IRCTC,No
TXN506139,2025-11-14 04:04:42,CUST2153,Credit,Refund,52882.04,19241.63,Net Banking,Local Store,No
TXN504799,2025-11-14 08:04:39,CUST2037,Debit,Rent,4692.43,374667.77,Debit Card,Reliance Digital,No
TXN501062,2025-11-14 11:57:19,CUST2233,Debit,Utilities,1111.79,261733.26,Debit Card,Swiggy,No
TXN503495,2025-11-14 17:54:16,CUST2461,Debit,Travel,731.49,203229.8,Net Banking,Swiggy,No
TXN505938,2025-11-14 18:46:21,CUST2394,Debit,Utilities,88.4,336738.6,,Zomato,No
TXN501863,2025-11-14 20:51:58,CUST2153,Debit,Healthcare,387.13,225464.45,Debit Card,LIC,No
TXN507060,2025-11-14 21:37:13,CUST2155,Debit,Shopping,4596.33,124465.82,Debit Card,Local Store,No
TXN504557,2025-11-15 00:46:44,CUST2165,Debit,Shopping,731.95,280495.63,UPI,IRCTC,No
TXN507974,2025-11-15 02:00:08,CUST2282,Debit,Dining,551.9,402273.32,UPI,Swiggy,No
TXN501198,2025-11-15 07:24:10,CUST2364,Debit,Rent,1672.53,298856.06,Cash,HDFC Bank,No
TXN504946,2025-11-15 11:35:38,CUST2483,Debit,Utilities,6282.77,25375.34,UPI,Uber,No
TXN505918,2025-11-15 12:40:57,CUST2165,Debit,Entertainment,851.66,216270.24,Debit Card,Local Store,No
TXN504918,2025-11-15 12:56:07,CUST2319,Debit,EMI - Loan,322.59,121118.18,Debit Card,Employer Payroll,No
TXN502302,2025-11-15 13:12:37,CUST2499,Debit,Rent,4527.92,214235.56,Cash,Reliance Digital,No
TXN506816,2025-11-15 15:33:42,CUST2554,Debit,Travel,268.21,71980.95,UPI,HDFC Bank,No
TXN506672,2025-11-15 17:20:56,CUST2438,Debit,Groceries,4081.6,40274.4,Credit Card,Netflix,No
TXN503844,2025-11-15 18:57:16,CUST2051,Debit,Entertainment,727.56,390163.34,Credit Card,Swiggy,No
TXN507964,2025-11-15 21:38:16,CUST2309,Debit,Dining,53.51,34666.01,UPI,Swiggy,No
TXN503895,2025-11-15 21:43:43,CUST2304,Debit,Rent,5195.28,40361.08,Credit Card,Local Store,No
TXN506433,2025-11-15 21:58:21,CUST2516,Credit,Interest Credit,51836.45,71716.11,UPI,Employer Payroll,No
TXN505508,2025-11-15 23:06:32,CUST2013,Debit,Healthcare,1279.48,329083.8,Credit Card,BigBasket,No
TXN500774,2025-11-16 03:29:30,CUST2454,Debit,Insurance Premium,4863.36,139400.66,Cheque,,No
TXN506030,2025-11-16 11:24:53,CUST2145,Debit,Healthcare,487.04,128136.16,UPI,Amazon,No
TXN501808,2025-11-16 12:40:15,CUST2146,Debit,Utilities,1329.04,90346.84,Debit Card,Netflix,No
TXN503419,2025-11-16 13:04:18,CUST2421,Debit,Healthcare,3481.56,110058.28,UPI,LIC,No
TXN503653,2025-11-16 15:50:52,CUST2061,Debit,Entertainment,2027.45,295292.87,UPI,IRCTC,Yes
TXN505350,2025-11-16 17:34:37,CUST2240,Credit,Investment Return,38327.06,440154.61,UPI,LIC,No
TXN505411,2025-11-16 18:52:57,CUST2512,Debit,Entertainment,3234.24,35016.19,UPI,Amazon,No
TXN500955,2025-11-16 21:03:23,CUST2521,Debit,Insurance Premium,1111.74,378914.27,Cheque,Amazon,No
TXN507075,2025-11-16 21:33:29,CUST2216,Debit,Rent,2107.07,454120.05,Net Banking,Local Store,No
TXN500280,2025-11-16 22:05:40,CUST2488,Credit,Salary,54929.85,486785.91,Net Banking,Electricity Board,No
TXN502810,2025-11-17 01:29:57,CUST2581,Debit,EMI - Loan,1669.18,234207.01,Credit Card,Zomato,No
TXN507926,2025-11-17 03:02:33,CUST2307,Credit,Freelance Income,63913.92,369881.75,UPI,Amazon,No
TXN501717,2025-11-17 04:34:28,CUST2304,Debit,Travel,2338.59,361536.78,Cheque,Employer Payroll,No
TXN504594,2025-11-17 07:05:08,CUST2450,Debit,Utilities,4889.68,187020.8,UPI,Uber,No
TXN504937,2025-11-17 07:20:36,CUST2564,Debit,Insurance Premium,303.85,407418.61,Credit Card,Mutual Fund SIP,No
TXN500617,2025-11-17 08:13:45,CUST2395,Debit,Groceries,6480.48,383643.99,Credit Card,Netflix,No
TXN505825,2025-11-17 08:36:31,CUST2317,Debit,Groceries,25678.24,121047.18,Cheque,Uber,No
TXN501556,2025-11-17 09:57:36,CUST2527,Debit,Utilities,846.3,84726.87,UPI,HDFC Bank,No
TXN507444,2025-11-18 02:02:33,CUST2316,Debit,Insurance Premium,610.97,464528.14,Cheque,Netflix,No
TXN507390,2025-11-18 03:28:17,CUST2574,Debit,EMI - Loan,1254.23,62896.29,UPI,Uber,No
TXN506612,2025-11-18 04:21:25,CUST2163,Credit,Salary,39517.7,149697.21,Debit Card,Amazon,No
TXN506465,2025-11-18 07:13:23,CUST2440,Debit,Entertainment,1240.03,377169.72,Debit Card,Zomato,No
TXN503537,2025-11-18 07:36:46,CUST2539,Debit,EMI - Loan,1646.86,313953.26,Debit Card,Reliance Digital,No
TXN500726,2025-11-18 12:16:52,CUST2259,Debit,EMI - Loan,6498.66,,Debit Card,HDFC Bank,No
TXN505277,2025-11-18 14:11:07,CUST2491,Credit,Refund,44428.28,354119.03,,IRCTC,No
TXN501919,2025-11-18 18:57:20,CUST2297,Debit,Rent,2970.29,490865.3,Credit Card,Swiggy,No
TXN502573,2025-11-18 21:00:53,CUST2092,Debit,Dining,899.09,82167.14,Cash,Uber,No
TXN503412,2025-11-18 21:41:17,CUST2431,Debit,Insurance Premium,8025.55,496974.01,Cash,Netflix,No
TXN503262,2025-11-18 23:13:15,CUST2412,Debit,Shopping,5167.01,321127.39,Net Banking,BigBasket,No
TXN500053,2025-11-19 00:38:06,CUST2238,Debit,Travel,1885.92,390004.5,Debit Card,LIC,No
TXN503239,2025-11-19 01:50:49,CUST2112,Debit,Insurance Premium,11669.71,272527.31,UPI,LIC,No
TXN503093,2025-11-19 03:03:25,CUST2164,Credit,Freelance Income,45204.52,196903.32,Debit Card,Zomato,No
TXN503778,2025-11-19 03:19:24,CUST2587,Debit,Utilities,734.19,436558.51,UPI,Zomato,No
TXN504196,2025-11-19 05:06:21,CUST2053,Debit,Travel,2716.22,147984.13,UPI,Swiggy,No
TXN505667,2025-11-19 06:58:20,CUST2134,Debit,Dining,134.62,165840.37,UPI,Uber,No
TXN500613,2025-11-19 09:25:59,CUST2391,Debit,Entertainment,5359.66,337052.98,UPI,Netflix,No
TXN505260,2025-11-19 09:39:53,CUST2262,Debit,Groceries,50.0,198183.97,UPI,BigBasket,No
TXN504804,2025-11-19 09:40:53,CUST2232,Debit,Groceries,606.94,184611.17,Cash,Employer Payroll,No
TXN506178,2025-11-19 11:11:09,CUST2176,Debit,Utilities,281.48,26692.08,UPI,Apollo Pharmacy,No
TXN501004,2025-11-19 12:31:59,CUST2384,Debit,Dining,3693.58,205840.41,Debit Card,Netflix,No
TXN504144,2025-11-19 14:08:27,CUST2410,Debit,Travel,1602.92,74384.34,UPI,Reliance Digital,No
TXN502203,2025-11-19 18:37:38,CUST2252,Credit,Freelance Income,69798.99,447481.8,UPI,HDFC Bank,No
TXN503362,2025-11-19 22:50:18,CUST2310,Debit,Dining,5838.72,55113.47,Cheque,Uber,No
TXN504058,2025-11-19 23:22:27,CUST2085,Debit,Insurance Premium,768.88,207132.94,UPI,Electricity Board,No
TXN502848,2025-11-20 04:47:35,CUST2460,Debit,Travel,4411.43,452491.31,UPI,Employer Payroll,No
TXN501092,2025-11-20 07:15:51,CUST2111,Credit,Freelance Income,61155.1,,Debit Card,BigBasket,No
TXN500112,2025-11-20 07:41:17,CUST2162,Credit,Freelance Income,47325.8,464694.2,UPI,Employer Payroll,No
TXN501221,2025-11-20 08:39:42,CUST2389,Debit,Utilities,2113.18,150067.4,Debit Card,Employer Payroll,No
TXN506300,2025-11-20 10:05:51,CUST2578,Debit,Travel,5040.29,188574.35,Net Banking,Zomato,No
TXN504967,2025-11-20 10:11:52,CUST2022,Credit,Investment Return,50.0,317408.2,Debit Card,Apollo Pharmacy,No
TXN506161,2025-11-20 12:49:23,CUST2502,Credit,Refund,64487.26,,UPI,BigBasket,No
TXN501079,2025-11-20 14:06:20,CUST2151,Debit,Travel,1481.09,438255.14,Cash,Reliance Digital,No
TXN504776,2025-11-20 19:44:49,CUST2042,Debit,Insurance Premium,2456.08,199179.51,Credit Card,Uber,No
TXN501757,2025-11-21 00:34:52,CUST2379,Debit,Travel,543.21,339940.13,UPI,Amazon,No
TXN500574,2025-11-21 00:45:03,CUST2339,Debit,Healthcare,6968.4,448748.78,Cheque,Netflix,No
TXN506894,2025-11-21 02:48:09,CUST2569,Debit,Healthcare,617.02,375922.56,Debit Card,Amazon,No
TXN500168,2025-11-21 09:38:41,CUST2561,Debit,Insurance Premium,1440.26,81738.02,Cash,Swiggy,No
TXN502798,2025-11-21 10:13:52,CUST2177,Credit,Salary,37455.1,49243.83,UPI,Mutual Fund SIP,No
TXN505787,2025-11-21 16:47:32,CUST2433,Credit,Salary,79047.21,206500.43,Debit Card,Apollo Pharmacy,No
TXN501537,2025-11-21 20:08:33,CUST2196,Debit,Shopping,2905.48,437790.43,Cash,Netflix,No
TXN504349,2025-11-21 20:09:45,CUST2027,Debit,Healthcare,1203.19,247548.78,UPI,Uber,No
TXN506967,2025-11-21 22:08:52,CUST2286,Debit,Dining,525.77,33507.72,Debit Card,LIC,No
TXN506552,2025-11-21 23:05:17,CUST2110,Debit,Utilities,102.75,455442.66,Credit Card,Employer Payroll,No
TXN504888,2025-11-22 01:01:17,CUST2538,Debit,EMI - Loan,1110.18,294319.81,Credit Card,Local Store,No
TXN506649,2025-11-22 01:05:35,CUST2406,Debit,Travel,1205.52,450062.55,UPI,HDFC Bank,No
TXN502100,2025-11-22 02:11:17,CUST2225,Debit,Travel,2524.53,185910.22,Debit Card,Uber,No
TXN506455,2025-11-22 03:14:40,CUST2108,Credit,Freelance Income,23303.94,,Debit Card,Swiggy,No
TXN504975,2025-11-22 05:21:22,CUST2573,Credit,Freelance Income,55640.82,493826.65,Credit Card,Reliance Digital,No
TXN501357,2025-11-22 07:09:08,CUST2165,Credit,Interest Credit,20192.96,227077.05,Net Banking,Netflix,No
TXN505430,2025-11-22 08:14:00,CUST2063,Debit,Groceries,1314.53,467640.36,Net Banking,Netflix,No
TXN505827,2025-11-22 12:56:29,CUST2380,Credit,Refund,11011.26,231298.83,Net Banking,Netflix,No
TXN507871,2025-11-22 14:28:49,CUST2471,Debit,Groceries,1037.02,467822.13,UPI,Swiggy,No
TXN502440,2025-11-22 15:00:21,CUST2526,Debit,Travel,199.52,409384.94,Debit Card,Swiggy,No
TXN506694,2025-11-22 15:33:50,CUST2202,Debit,Insurance Premium,847.79,407453.41,UPI,BigBasket,No
TXN506604,2025-11-22 18:01:50,CUST2089,Debit,Utilities,4857.43,59751.35,UPI,BigBasket,No
TXN505795,2025-11-22 18:03:44,CUST2308,Debit,Travel,96.38,55169.74,UPI,Reliance Digital,No
TXN506687,2025-11-22 20:40:53,CUST2271,Credit,Refund,29176.25,4293.44,UPI,Apollo Pharmacy,No
TXN501289,2025-11-22 22:14:34,CUST2310,Debit,Healthcare,3681.66,92106.34,Credit Card,Swiggy,No
TXN504238,2025-11-22 23:32:33,CUST2556,Debit,Shopping,2176.15,444752.75,UPI,Local Store,No
TXN502183,2025-11-23 01:18:07,CUST2565,Credit,Salary,53898.36,131098.71,UPI,Swiggy,No
TXN501320,2025-11-23 04:16:33,CUST2450,Debit,Healthcare,5153.73,497999.75,UPI,Mutual Fund SIP,No
TXN503488,2025-11-23 08:04:30,CUST2068,Credit,Interest Credit,41141.08,258754.47,Debit Card,Apollo Pharmacy,No
TXN507813,2025-11-23 11:12:43,CUST2228,Credit,Investment Return,27371.7,173509.41,UPI,Uber,No
TXN503886,2025-11-23 11:50:11,CUST2293,Debit,EMI - Loan,2487.81,433038.22,Credit Card,Apollo Pharmacy,No
TXN502747,2025-11-23 15:00:21,CUST2261,Debit,Utilities,1853.62,83396.67,UPI,Reliance Digital,No
TXN507059,2025-11-23 15:36:27,CUST2065,Debit,Healthcare,2438.49,192704.03,Cheque,BigBasket,No
TXN507434,2025-11-23 17:22:53,CUST2572,Debit,Utilities,1917.3,139807.95,Cheque,Swiggy,No
TXN506219,2025-11-23 20:29:23,CUST2555,Debit,EMI - Loan,5664.14,,Cheque,Electricity Board,No
TXN504536,2025-11-23 23:46:59,CUST2352,Debit,Travel,5790.29,442926.03,Net Banking,Uber,No
TXN503984,2025-11-24 01:01:32,CUST2227,Debit,Dining,50.0,446454.52,Debit Card,Electricity Board,Yes
TXN500036,2025-11-24 01:33:16,CUST2528,Debit,Travel,5809.15,469557.48,Net Banking,Apollo Pharmacy,No
TXN502666,2025-11-24 02:48:57,CUST2039,Debit,Utilities,3886.41,180478.01,Net Banking,Local Store,No
TXN502317,2025-11-24 08:25:55,CUST2454,Debit,EMI - Loan,4448.4,327642.2,Credit Card,LIC,No
TXN505276,2025-11-24 09:22:57,CUST2547,Debit,EMI - Loan,7397.11,90138.88,UPI,Reliance Digital,No
TXN501189,2025-11-24 11:48:14,CUST2068,Credit,Investment Return,68893.96,219671.51,Credit Card,BigBasket,No
TXN503785,2025-11-24 12:25:32,CUST2002,Debit,Entertainment,11089.69,264486.98,Net Banking,Mutual Fund SIP,No
TXN504360,2025-11-24 12:34:33,CUST2437,Credit,Interest Credit,33973.03,419059.79,Debit Card,IRCTC,No
TXN505821,2025-11-24 13:37:34,CUST2589,Debit,Utilities,2318.19,333633.04,Net Banking,LIC,No
TXN506655,2025-11-24 14:40:16,CUST2197,Credit,Freelance Income,41190.3,222711.87,Credit Card,Netflix,No
TXN502838,2025-11-24 16:03:05,CUST2389,Credit,Refund,58518.9,292932.58,Cheque,Reliance Digital,No
TXN506802,2025-11-24 21:19:11,CUST2372,Credit,Investment Return,74354.39,382893.5,UPI,Uber,No
TXN501310,2025-11-24 21:41:35,CUST2502,Debit,Groceries,2648.61,89441.17,Cheque,Apollo Pharmacy,No
TXN504069,2025-11-24 22:11:14,CUST2099,Debit,Shopping,74.35,424323.31,Credit Card,Mutual Fund SIP,No
TXN502864,2025-11-24 23:42:27,CUST2583,Debit,Insurance Premium,5200.35,313712.67,Net Banking,Mutual Fund SIP,No
TXN502615,2025-11-25 00:39:12,CUST2532,Debit,Rent,1444.16,221904.96,Credit Card,Swiggy,No
TXN502077,2025-11-25 03:33:27,CUST2571,Credit,Interest Credit,33507.29,407443.73,Debit Card,Uber,No
TXN505101,2025-11-25 03:52:58,CUST2179,Debit,Utilities,2720.32,26428.83,Cheque,Local Store,No
TXN506194,2025-11-25 04:21:41,CUST2240,Debit,Groceries,8757.16,,UPI,Swiggy,No
TXN505536,2025-11-25 08:43:42,CUST2484,Debit,Shopping,284.42,257074.21,Cash,Mutual Fund SIP,No
TXN503500,2025-11-25 09:35:21,CUST2347,Debit,Insurance Premium,4002.48,367432.29,Credit Card,IRCTC,No
TXN507384,2025-11-25 09:46:52,CUST2271,Debit,Insurance Premium,1656.93,291154.96,Net Banking,Amazon,No
TXN502444,2025-11-25 20:07:24,CUST2413,Debit,Dining,2828.57,290115.8,Credit Card,Netflix,No
TXN504182,2025-11-25 22:38:55,CUST2231,Debit,EMI - Loan,422.19,243440.95,Credit Card,Uber,No
TXN507284,2025-11-25 22:41:49,CUST2226,Debit,Utilities,5582.62,156245.09,Debit Card,IRCTC,No
TXN507126,2025-11-26 02:45:05,CUST2421,Credit,Interest Credit,55233.02,130729.31,UPI,Apollo Pharmacy,Yes
TXN504852,2025-11-26 03:08:41,CUST2479,Debit,EMI - Loan,1718.75,99602.95,Credit Card,Apollo Pharmacy,No
TXN506846,2025-11-26 03:28:50,CUST2541,Debit,Entertainment,56.73,490399.67,Net Banking,Amazon,No
TXN505729,2025-11-26 05:32:07,CUST2525,Debit,Utilities,872.98,404528.1,Net Banking,HDFC Bank,No
TXN506012,2025-11-26 06:37:41,CUST2137,Debit,Groceries,1076.22,177001.8,Debit Card,Apollo Pharmacy,No
TXN501949,2025-11-26 07:26:02,CUST2466,Debit,Travel,10898.74,392272.46,UPI,IRCTC,No
TXN505860,2025-11-26 07:41:23,CUST2509,Debit,Dining,950.6,495362.98,UPI,Electricity Board,No
TXN501035,2025-11-26 08:36:34,CUST2252,Debit,Shopping,2661.95,398210.47,Net Banking,Reliance Digital,No
TXN500107,2025-11-26 13:04:22,CUST2144,Credit,Salary,44587.47,211173.24,Debit Card,Mutual Fund SIP,No
TXN505203,2025-11-26 16:45:00,CUST2214,Debit,Entertainment,856.99,31388.93,Debit Card,IRCTC,No
TXN507207,2025-11-26 17:07:04,CUST2043,Debit,EMI - Loan,4334.4,24337.05,UPI,Amazon,No
TXN501972,2025-11-26 17:45:27,CUST2517,Debit,Dining,355.17,431539.51,UPI,Electricity Board,No
TXN500941,2025-11-26 18:30:19,CUST2092,Debit,Rent,768.22,483503.84,Debit Card,Apollo Pharmacy,No
TXN502578,2025-11-26 23:48:22,CUST2121,Debit,Travel,2986.15,1025.42,UPI,Mutual Fund SIP,No
TXN502557,2025-11-27 00:42:40,CUST2500,Debit,Utilities,4486.15,,UPI,BigBasket,No
TXN507448,2025-11-27 04:06:10,CUST2202,Debit,Rent,4428.01,340405.36,Debit Card,Swiggy,No
TXN504945,2025-11-27 04:14:43,CUST2013,Debit,Insurance Premium,7166.8,164233.3,UPI,LIC,No
TXN505157,2025-11-27 11:32:05,CUST2431,Debit,Entertainment,646.28,49406.04,Credit Card,Netflix,No
TXN500341,2025-11-27 11:44:42,CUST2478,Debit,Rent,5351.76,183461.3,UPI,HDFC Bank,No
TXN505920,2025-11-27 11:56:59,CUST2105,Debit,Travel,5968.64,261709.95,Cheque,Apollo Pharmacy,No
TXN507080,2025-11-27 14:44:12,CUST2162,Credit,Refund,35236.65,340182.06,UPI,HDFC Bank,No
TXN500476,2025-11-27 15:34:12,CUST2153,Debit,EMI - Loan,359.6,105616.27,Debit Card,Electricity Board,No
TXN502079,2025-11-27 19:35:32,CUST2233,Debit,Groceries,3112.45,304883.79,Debit Card,HDFC Bank,No
TXN504598,2025-11-27 19:47:21,CUST2525,Debit,Entertainment,5548.59,60580.15,UPI,Employer Payroll,No
TXN505302,2025-11-27 20:06:01,CUST2419,Debit,Healthcare,1392.34,331875.85,UPI,Local Store,No
TXN503571,2025-11-27 23:33:30,CUST2444,Debit,Healthcare,845.43,488413.86,UPI,Mutual Fund SIP,No
TXN500167,2025-11-27 23:50:22,CUST2280,Debit,Travel,2728.19,15130.55,Debit Card,Zomato,No
TXN504864,2025-11-28 02:15:14,CUST2108,Debit,Shopping,4674.52,123327.96,UPI,Local Store,No
TXN504537,2025-11-28 02:45:50,CUST2187,Debit,Utilities,6997.78,304050.53,Credit Card,Netflix,No
TXN500889,2025-11-28 02:46:33,CUST2077,Debit,Travel,1935.23,126863.49,Debit Card,Zomato,No
TXN505066,2025-11-28 04:25:28,CUST2314,Debit,Entertainment,1089.71,206495.65,Cheque,Mutual Fund SIP,No
TXN501063,2025-11-28 05:05:56,CUST2555,Credit,Investment Return,74873.92,222939.39,Net Banking,Zomato,Yes
TXN505859,2025-11-28 05:59:31,CUST2592,Debit,EMI - Loan,2974.15,256125.7,Cheque,IRCTC,No
TXN505697,2025-11-28 11:04:20,CUST2589,Debit,Entertainment,2385.42,26561.53,Cash,Zomato,No
TXN502900,2025-11-28 16:59:39,CUST2578,Debit,Travel,283.06,,UPI,HDFC Bank,No
TXN505049,2025-11-28 18:48:24,CUST2070,Debit,Shopping,168.13,219412.43,UPI,Electricity Board,No
TXN502145,2025-11-28 20:32:47,CUST2542,Credit,Investment Return,24563.17,337756.78,Debit Card,Local Store,No
TXN507973,2025-11-29 00:07:10,CUST2108,Debit,Insurance Premium,701.01,367498.47,UPI,Local Store,No
TXN502679,2025-11-29 01:18:33,CUST2032,Credit,Interest Credit,24018.12,454894.72,Net Banking,Employer Payroll,No
TXN507319,2025-11-29 06:25:02,CUST2276,Debit,Rent,69.05,72181.11,Net Banking,Mutual Fund SIP,No
TXN502764,2025-11-29 07:31:25,CUST2149,Debit,Travel,361.38,244980.66,Cheque,HDFC Bank,No
TXN504207,2025-11-29 09:20:01,CUST2136,Debit,Rent,5619.54,355641.99,Debit Card,HDFC Bank,No
TXN505528,2025-11-29 09:33:06,CUST2302,Credit,Freelance Income,16224.99,198570.19,Net Banking,Reliance Digital,No
TXN503350,2025-11-29 12:06:15,CUST2257,Credit,Salary,46475.89,1769.86,Cash,Local Store,No
TXN504795,2025-11-29 13:29:00,CUST2517,Debit,Dining,4696.49,262198.6,Debit Card,BigBasket,No
TXN506022,2025-11-29 18:26:57,CUST2464,Credit,Salary,50.0,180521.37,Cash,Employer Payroll,No
TXN501463,2025-11-29 19:10:54,CUST2157,Credit,Freelance Income,55812.5,483727.34,Debit Card,Swiggy,No
TXN504654,2025-11-29 22:51:22,CUST2113,Debit,Travel,55.49,22362.85,UPI,HDFC Bank,No
TXN503953,2025-11-30 00:41:11,CUST2463,Debit,EMI - Loan,1953.64,148153.99,Credit Card,Uber,No
TXN507858,2025-11-30 01:12:53,CUST2054,Debit,Shopping,6058.64,341196.87,Debit Card,Swiggy,No
TXN506440,2025-11-30 02:26:12,CUST2210,Debit,Travel,5277.81,199436.43,UPI,Electricity Board,No
TXN502348,2025-11-30 09:33:30,CUST2355,Credit,Refund,72423.62,316304.41,Credit Card,Netflix,No
TXN505719,2025-11-30 10:21:03,CUST2248,Debit,Rent,2825.4,259707.13,UPI,Netflix,No
TXN500801,2025-11-30 11:11:03,CUST2220,Debit,Insurance Premium,14240.58,134583.58,UPI,Electricity Board,No
TXN505175,2025-11-30 11:33:37,CUST2540,Credit,Freelance Income,40629.51,382921.63,UPI,Swiggy,No
TXN500691,2025-11-30 19:19:21,CUST2139,Debit,Utilities,3525.66,281582.8,Cheque,Mutual Fund SIP,No
TXN505298,2025-11-30 19:48:41,CUST2250,Debit,Shopping,4254.29,430101.13,UPI,Local Store,Yes
TXN506893,2025-11-30 22:11:59,CUST2172,Debit,Utilities,2481.02,350381.34,Credit Card,Zomato,No
TXN504086,2025-11-30 22:44:18,CUST2304,Credit,Investment Return,34147.39,495301.1,Net Banking,LIC,No
TXN504991,2025-12-01 02:50:46,CUST2024,Credit,Interest Credit,16098.41,412168.27,UPI,Zomato,No
TXN504569,2025-12-01 03:37:14,CUST2104,Credit,Salary,49584.77,252700.2,Net Banking,Amazon,No
TXN503172,2025-12-01 09:42:11,CUST2050,Debit,Shopping,797.84,341735.3,UPI,LIC,No
TXN500353,2025-12-01 14:48:01,CUST2512,Debit,Utilities,7575.95,469262.33,Net Banking,BigBasket,No
